foodCategory,images,rating,visitReviewCount,blogReviewCount,review
x,x,x,x,x,x
"치킨,닭강정","['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210314_235%2F1615724550668MGdt3_PNG%2FdI3Dz-jq-jbQWpvWtFkH3KU9.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210314_109%2F16157245510960UnbV_PNG%2Fnz0JDinS4x7FLBKPQcF3g1lW.png""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210314_49%2F1615724551373idgvr_PNG%2F4p35Z8ns49gSkdPGMZ-Zpw5M.png""']",4.31,102,1,"['좋아요', '굿', '맛있어요', '맛있어요', '맛있어요', '쿠폰으로 사면 육지가격이라며 추가금 받는 센스~\n한마리당 1000원이라며 두마리가격 받는 센스~ 아주 좋아요.ㅎㅎ :)', '주차가 불편 사장님이신지 밖에\n나갔다가 주방쪽 왔다갔다 깔끔하진 않은곳 같네요', '후라이드치킨 중에 BBQ가 원탑인것 같아요. 닭다리 황금올리브 치킨은 8조각나오고, 한마리에 나오는 닭다리보다 더 큰것같고 맛있어요!', '맛있어요', '치킨 조앙셔', '맛있어요', '음식이 맛있어요', '맛있어요', '우리아들 최애 \n자메이카😋 매콤하니 맛있어요!', '자메이카 소떡만나 매콤한게 맛있어요.\n\n배민에서 주문하는 것 보다 \n전화로 주문하면 천원 할인도 해주고\n개이득😋', '맛있어요', '👍👍', '굿', '양이 많은것같아요', '좋아요👍', '굿', '굿', '포장할인~', '조아요', '좋아요', '굿', '비비큐굿', '.', '굿', '좋아요']"
x,x,x,x,x,x
x,x,x,x,x,x
한식,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201214_34%2F1607928672903SfBXA_JPEG%2Fimage.jpg""']",4.03,76,12,"['국수가 맛있어요', '혼밥하기 좋아요', '너무 맛있어요 양이 너무 많아요 눈물 나는 맛이에요 \n또 오고싶어요 번창하셨으면 좋겠어요 ㅜㅜ', '좋아 좋아', '혼밥하기 좋아요', '혼밥하기 좋아요', '혼밥하기 좋아요', '재료가 신선해요', '음식이 맛있어요', '혼밥하기 좋아요', '사장님이 친절합니다', '혼밥하기 좋아요', '사장님이 친절합니다', '혼밥하기 좋아요', '혼밥하기 좋아요', '친절해요', '혼밥하기 좋은 분위기입니다', '국수가 맛있네요', '국수 국물이 깔끔해서 시원합니다', '음식이 맛있고 혼밥하기 좋습니다', '음식맛이 좋고 혼밥하기 좋은 분위기입니다', '음식맛이 좋고 친절해요', '사장님이 친절하시고 국수맛도 아주 좋네요', '국수가 쫄깃하고 담백한 맛입니다', '음식값이 저렴하면서도 맛은 아주 좋아요\n또한 손님 응대가 친절합니다', '순대만 들어있는 국밥 \n깔끔하고 맛이 좋다\n김치또한 맛집 \n가성비까지 좋아☺️', '콩국수랑 순대국밥 맛있어요~', '굿', '여긴 국수중에서 비빔국수가 가장 맛있습니다 추천!', '가격도 너무 착한데다가 맛은 뭐 엄지척이네요 \n사장님 친절하게 대해주셔서 더욱 좋은 식사였어요\n감사히 잘먹었습니다!']"
추어탕,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240301_191%2F1709304295586uJLPX_JPEG%2F20220601_183732.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211216_290%2F1639642807579KbScr_JPEG%2F1639642715957-0.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220919_183%2F1663591465897fFlT1_JPEG%2F1663312489127.jpg""']",4.36,487,96,"['추어탕에 기본 산초가 뿌려져 나오네요?\n게장도 그렇고 깍두기도, 꽃멸치젓갈도......\n맛이 없어진건 아닌데... 뭐랄까 숙성된맛?\n회전이 빨리 안된 맛???\n엄청 맛있데 먹었던 집이였는데 오랜만에 가서 내입맛이 바뀐건지 암튼; 오늘은 좀 그랬네여', '요새 건강에 대해 관심을 갖기 시작해서 빵과 국수 같은 밀가루 음식 보단 밥을 먹기 위해 들린 추어탕 ㅋㅋㅋㅋㅋ 벌써부터 건강해지는거 같아..핳\n저번주에 들렸는데 너무 맛있게 먹어서 오늘 또 들림! 점심시간이라 주변 직장인분들이 식사하고 계셨음 ㅋㅋㅋ추어탕도 너무 맛있는데 양념게장이 너무 맛있음 ㅋㅋ게장 소스에 밥 비벼 먹음 ㅋㅋ 추어탕이 진짜 비릿한 냄새 안나고 고소함!! 생선 안좋아하는 나지만 이런 음식은 언제든 대환영임 > .<', '음식도 맛있고 직원분이 친절해요', '좋아요', '엄마 아빠 몸보신 시켜 드릴려고 저녁 사드리러 방문! 원래 장어를 사드릴까 했는데 울 아부지께서 추어탕이 드시고 싶다해서 부모님이 자주 가시는 할매추어탕집으로 옴! 입구에 있는 수족관에 미꾸라지들이 돌아다니는거 보고 매우 신기하면서도 한편으론 슬펐음..ㅠㅠ 추어탕 간이 세지도 않고 비린한 냄새 안나서 진짜 맛있게 잘 먹음! 반찬으로 주신 양념 게장은 추가가 되는지는 모르겠는데 최대한 반찬들 추가 안했음.. 셀프바 아니면 뭔가 눈치보여..ㅠㅠ 엄마 아빠 모두 맛있게 다 드시는거 보니 엄청 뿌듯했음! 포장도 가능하다 해서 가끔 한번씩 포장 해서 드릴까함 ㅎㅎ', '건강 일등 맛집\n엄빠랑 ♡', '완뚝했습니다. \n근데 이날은 사람이 별로 없어서 그랬나 너무 적막했어요.. \n보통 티비를 틀거나 음악 틀지 않나요? ^^;\n건강한 맛 좋아요~', '분기마다 생각나는 곳이예요.건강한 맛이예요.', '맛있어요', '좋아요', '맛있어요\n특히 게장 짱인듯 신선하고\n추어탕하면 생각나는곳', '추어탕 좋아하시는 엄마와 함께 맛있게 먹었습니다.', '아주머니가\n음... 별로였어요\n주인은 좋은듯 한데요\n포장만 할까 생걱중요', '좋아요', '자주갈때는 일주일에 한번씩 가던 진짜 맛집이에요.일주일에 두번간적도 있네요.추어탕집이 아니라 감성카페같은 느낌의 멋진 인테리어에 깔끔함까지 더해져서 기분이 좋고요. 모든 음식,반찬이 다 맛있어요.옥두어는 처음 먹어봤는데 얇고 바삭바삭해서 좋고요.개인적으로 추어튀김은 환상이에요.새우장도 맛있고요.기본 반찬으로 늘 나오는 게장도 굿입니다.포장이 되니 따로 포장해서 집에서 먹어도 좋겠더라고요.이미 대박 맛집이지만 더 대박 나세요~!!', '국내산 미꾸라지라 믿을 수 있어요.\n양은 살짝 적은 듯하지만 맛있습니다', '맛있네요. 약은 좀 적지만.^^', '최근에 먹어본 추어탕 중 가장 깔끔하고 녹진한맛이에요.\n반찬으로 양념게장과 멸치볶음, 샐러드까지\n풍성하네요. 간이 좋아서 밥을 계속 불러요\n양념게장이 너무 맛있는데 판매까지 해요.\n그런 게장을 추가로 주시고 사장님도\n너무 친절해서 더 기분좋은 한끼 식사였어요', '조미료 맛이 많이 안나고 담백하네요. 양념게장이 맛있었어요. 조금만 더 친절하면 좋겠어요', '간장게장 너무 좋아해서 4년째 이곳에 오면 간장게장정식만 먹는데 ...처음과 다르게 간장게장 맛도 변하고 (간장게장에 깨소금,참기름쳐서 나오는건 아닌듯)점점 가격 오른것에 비해 간장게장 양이며 반찬양도 줄어서 나오네요ㅜㅜ맛이 예전만큼 아니라 변하니 방문횟수도 줄게 되어요', '좋아요', '추어탕은 여기 👍🏻', '좋아요', '예전부터알던곳인데오랫만에갔는데 추어탕양이넘어작아서 모자라네요 가격은그대로같은데 맛은담백해서좋은데 너무양이작네요 막걸리도 왼만하면 3천원하는데막걸리도비싸네요', '눅찐한 추어탕 한그릇에 양념게장이 너무 맛있는 곳이에요. 감기기운 몸보신 이유로 한그릇 하기 딱 좋은 곳인데 게장이 너무 맛남. 게장정식 추천 ㅋㅋ', '사장님 너무 친절하시고 밑반찬 맛나고 추어가 정말 진하고 맛있어요!!\n잘먹었습니다~', '추어탕~~! 강츄~!', '제주도 대표 추어탕!! 깔끔한 인테리어답게 매장도 청결하고요.진심으로 친절하십니다.특히 추어탕과 반찬 다 맛있어요.', '좋아요', '몸보신에 좋아요']"
한식,[],4.64,131,36,"['', '부모님 모시고 두번째 방문입니다\n\n변함없이 맛집이에요! 가는 길목에 공사중인곳이 있어서 처음가는사람들은 찾기 힘들수도있음', '모임하기에 좋아요.', '엄마 환갑이라 예약한 오리해물샤브샤브집\n오리샤브샤브는 처음먹어봤는데 너무 맛있었음\n\n식재료별로 얼마나 익혀서 언제 먹어야하는지 친절하게 설명해주셨고 직접 와서 다 썰어주고 감', '맛있게 잘 먹었습니다 ㅎㅎ', '좋아요❤️', '소문에 괜찮다들어서 기대하고 갔는데 기대를 너무 했는지. . . .생각보다 별로였어요~ 반찬도 맛이 별로였고 죽도 짜고. . . 먹고나서 짜게 먹었는지 물만 당기더라구요.\n샤브는 그런대로 괜찮아요', '굿', '굿 ~좋아요 맛있어요', '특이한 오리샤브, 삼겹샤브인데 오리가 더 맛있어요. 삼겹은 퍽퍽했어요\n육수 맛있고 해물 신선하고 녹두죽은 정말 예술!!! 잘먹었어요', '백숙은 미리 예약 필수입니다\n초복 기념 가족모임했는데\n주차 공간이 다소 협소하지만\n맛과 양에 있어서는 매우 만족스러웠어요!', '친절해요', '좋아요', '좋아요', '비씨지만\n먹을만해여', '맛나요', '좋아요', '오리백숙 너무 맛있어요 \n죽도 너무맛있어요', '솔정가든\n오리해물 샤브 전복추가\n1인분23,000\n맛있게먹고왔어요', '오리백숙 맛있어요 \n백숙전에 도토리묵과 닭근위볶음도 맛나구요', '맛았는 녹두죽 포장~', '깔끔하고 맛있어요', '좋아요', '녹두죽 포장\n아플 땐 죽만한게 없죠~', '맛있어요', '샤브샤브푸짐하고 도토리겉절이 최고', '좋아요', '굿~', '방문', '샤브 맛있어요 예약필수']"
x,x,x,x,x,x
x,x,x,x,x,x
한식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220409_76%2F1649502697811OnO5f_JPEG%2F2020-09-30-12-31-10-410.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220409_166%2F16495026979808EYnf_JPEG%2F2020-09-23-13-23-46-089.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220409_60%2F1649502698123qePGs_JPEG%2F2020-08-11-12-56-46-350.jpg""']",x,132,75,"['4인이 한그릇에 나와서 좀 그랬어요 우린 각자 1인그릇에 나오는게 더 좋았는데..\n속에 든 문어는 맛있었어요\n라면맛은 좀 제입맛엔 별로였어요\n여긴 파전 맛집인듯 그거 못 먹어서 아쉽긴해요 담엔 꼭~~', '저는 제주도민이라 우도 종종가는데 반려동반도가능한데 이모님들이 강아지정말 이뻐해주세요ㅎㅎ그래서 눈치안보고 정말 편하게먹을수잇구요ㅎㅎ거기에 음식은 또 얼마나맛잇게요 😁👍🏻 여태 우도여러번와밧지만 정말 우도에서 이렇게까지 강아지 이뻐해주시면서 친절한분들 몇군대업어요ㅋㅋㅋ🥹🫶🏻', '', '막걸리와 너무 어울리는 해물파전❤️ 거의 십년전에 처음 오고 우도올때마다 방문하는 식당인데 바삭한 해물파전은 잊을수가 없네요👍🏻 짬뽕 라면도 맛있었지만 오늘은 남편이 술 한잔하며 먹고싶다고 해물파전만 주문했어요 ㅎㅎ 매장도 깔끔하고 넘나 맛있게 잘먹구 갑니다😝', '맛있음!!!!파전 강추', '넘나 맛나요.. 사장님 친절하시고 독특한 라면 입니다. 만나요...많이 놀러 오세요..', '맛있었어요 ㅎㅎㅎㅎㅎ', '오래전 가본 맛집 여전히 맛있어요ㅋ', '파전이 겉바속초에여 ㅎㅎ맛잇음', '우도에서 이런파전에 이런라면이라니 ㅠㅠ 👍사장님 부추전에 부추를 정말 아낌없이 넣어주셔서 정말 맛있게 먹었습니다💕우도오면 또올게요!!!! 라면도 안자극적이고 국물최고에요 가성비최곱니다', '넘 맛있게 먹었습니다 ㅠㅠ', '이날은 파전 대신 부추전이 있었어요\n가장 자리는 과자처럼 바삭 고소했어요\n안쪽에 주차공간도 있고 맛도 괜찮았어요', '사장님 너무 친절하세요~^^ 배 시간이 얼마 남지 않았는데 여유 있을때 또 오라고 ㅎㅎ 친근하게 이야기 해주시고, 무엇보다 라면에서 게 맛이 일품이었어요 ㅋㅋ', '파전 두툼하고 양이 많아요!\n해물라면에 홍합, 문어, 대게 들어있어요', '굿', '음 우도면파전리 음 이름조코 음 파전 파만코 라면 해물 절묘하고 신선하고 막걸리랑 딱이네', '파전과 라면의 우도 맛집!', '2번째 우도 여행이라 처음 방문때 정말 맛있게 먹었던 파전 생각에 다시 들러봤어요. 파전은 겉바속촉이긴 했지만 처음의 그 튀김 같았던 느낌까진 아니라 좀 아쉽고 뜩히 문어해물라면이 좀 그저 그랬어요. 해물 들어가면 엄청 시원한 국물을 누구나 기대하는데...사장님이 바뀐건가 생각하며 돌아섰던 아쉬운 곳.', '국물이 아주 진국이에요~ \n너구리 같은 시원하고 깔끔하게 개운한 맛은 아니고 좀 진한 맛을 좋아하시면 추천입니다\n생각보다 뜨겁게 나오지 않아요~ \n날씨 좋을 때 야외에서 드시길 추천해요!\n와이프랑 통실통실한 게랑 새우 껍질 다 벗겨서 싹싹 먹었어요 :)', '제주도 오면 꼭 들리는 곳^^\n비 오는날 먹으면 더 맛있음.', '1. 해물라면에 해물이 많이 들어가고 맛있어요!\n⭐️⭐️⭐️\n2. 파전은 진짜 맛있어요!! 라면이랑 같이 먹으면 기냥 끝남\n⭐️⭐️⭐️⭐️', '해물라면에서 꽃게맛이 강합니다! ㅎㅎㅎ 생각보다 양이 많지는 않지만 두분이서 식사하실꺼면 라면하고 파전 하나씩 주문하시면 딱 좋을것같아요~~', '해물 듬뿍 들어간 라면이라 가성비도 좋고 라면 스프로 끓인게 아니라 꽃게로 끓인 라면이라 국물도 진하고 너무 맛있었어요', '좋아요', '굿', '맛있어요', '맛있어요', '제주도 와서 먹은 해물라면 중에 젤 마싯고 태어나서 지금까지 먹은 해뮬파전 중에 젤 바삭하고 마싯어요ㅠ 파전 소스에 청양고추 쫌만 들어갓으먄 진짜 다먹엇을지도,,\n다 먹고 바로 옆에 문빵구 가서 문어빵까지 조지면 완.벽해요ㅜ', '해물라면은 해물양이 너무작음\n해물파전은 괜찮음 마', '맛있게 잘 먹었어요']"
x,x,x,x,x,x
한식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230130_299%2F1675042238137lvHxP_JPEG%2F1672394588814.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171009_286%2F1507534088087QTpYD_JPEG%2FOdKUn4KArHk0qFEnLg9NmOwM.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171009_62%2F1507534087920El3SN_JPEG%2FFjqNB3bW2utpCB0g0zikIJzf.jpg""']",4.39,138,41,"['에코그린 리조트 근처에 식당을 찾다가 \n리뷰가 너무 많은 곳은 부담스러워서\n화려하지는 않지만 동네맛집처럼 보여서 방문했습니다.\n갈치는 부드러웠고 벤자리회는 쫄깃하고 맛있었어요. 서브로 나왔던 삼치구이\n고구마빠스도 좋았어요.~~~~\n대박나세요!!!', '급하게 먹는다고 사진을 찍는걸 깜빡했어요. 바쁘셔서 전화 못받으시는데 그냥 가봤는데.. 모듬소 하나시켜 성인두명+아이한명 신나게 먹고왔어요!! 사장님들 너무 친절하시고, 음식 맛있고 아이도 잘챙겨주시고, 저희갔을때 단체손님이 계셔서 조금 바쁘셨지만 너무너무 만족했습니다! 애기가 내일 또 갈거라고해서 점심먹으러 다시 가려구요..!! 도민맛집 맛는듯!! 최고였어요~~~', '그냥 그런 음식점', '바다보면서 회에 소주 한잔 👍👍 엄청난 바다뷰 + 신선한 자연산 회 맛집입니다. 숙소 주인분께서 도민 맛집이라고 소개해주셨는데, 제주도에서 간 집 중에 최고였어요! 아이들은 성게미역국이랑 전복죽 시켜줬는데 잘먹길래 저도 먹어보니, 완전 고소하고 진한 맛이었습니다. 매장도 깔끔하고 사장님이 너무너무 친절하셨어요! 회는 말해뭐해... 바다보면서 회 한점에 맥주 한잔 들이키니 최고였어요. 다음에 제주도 오면 무조건 재방문 의사 있어요!', '모듬 소 짜리5만원 입니다. 회가 두꺼워서 양이 적어보이지만 3명이.술안주로 먹을수 있었습니다. 매운탕은 프짐하지 않습니다. 하지만 맛있게 먹었습니다.', '말이 필요 없지. 맛있고 친절하고 바닷가 바로 앞이라 뷰 좋고 가격 합리적이고..또 가고 시프네', '감동맛집 신선하고 푸짐하고 친절하시고 저렴한곳 로컬맛집', '여기는 로컬 해녀식당 나만갈거야 오지마\n고등어회없음 모듬회시켜도 도다리 우럭 해삼정도만 나옴', '해녀분들이 잡아온 해산물로 직접 요리하는 곳이라고 해서 갔어요~\n싱싱한 해산물 맛있게 잘 먹었어요!!', '신선한 갈치와 매콤한 양념의 조화가 좋습니다. 밥에 슥슥 양념 비벼서 잘 먹었습니자. 점심때 되니까 주민분들도 많이 오셔서 식사 하시더라구요. 사장님도 친절하셨어요!', '갈치조림 먹었어요\n고사리가들어간 갈치조림은 처음인데\n맛있어요^^\n그리고 밖에서 식사 가능한데 다음에오면\n밖에서 회에다 소주한잔 먹고싶어요\n사장님 친절하시고 가격도 괜찮아요~~', '맛있게 잘 먹었어요. 담엔 야외에서 술 한잔 하고 싶네요', '3일내내 사다먹은 뿔소라. 이제 금어기에 들어 갑니다. 사장님 천절하세요', '귀덕리에 산책하다 발견한 식당 입니다 .일반 식당인데 뿔소라만도 팔아주셨습니다. 껍질 망치 팡팡 치맛? 떼어주셔서 숙소와서 이빨만 뺐습니당 아주 맛있게 먹고 친절한 사장님 덕에 잘 먹었습니다 . 식장메뉴 이용은 안해봤지만 담에 함 방문해볼 의사있는 친절한 집이였네요.', '7일을 제주 여행왔다가 4일째 되는날 회가 너무 먹고싶어서 이리저리 검색을 많이 해봤어요\n그러다가 비가 너무 오는 바람에 협재근방 숙소에서 차로 이동중에 무언가 이끌려 들어갔더니\n정말 너무 좋았어요 너무 맛있어요!!!!!!!!!!!!!!\n도민 맛집이라 더더욱 안심이 갔는데 정말 확실히 도민맛집을 가야 되는거같았어요!!!!\n너무너무 친절하시고 매장도 청결함이 많이 느껴졌어요 뷰도 너무 좋았네요 👍저는 다음번에 제주에 올 계획이 있으면 회가 먹고싶으면 여기를 또 찾아올거같네요 좋은시간 보내고 갑니당😘', '밑반찬도 다양하게 나오고 음식이 신선하고 맛있어요~~현지인 추천맛집!!', '사장님과 종업원분들이 아주친절하시고 음식도 정말 맛있어요!!!', '올레길을 걷다가 배가고파서 들어간곳인데 너무 맛있게 먹고갑니다', '맛있어요', '사장님이 정말친절 하시고 회가 신선해요!\n강추', '바다가 넘 깨끗하니 예뻐요 맛은 나쁘지 않아요', '', '너무 맛있어요~ 포장도 깔끔하고 양도 많구 비린내도 별로안나구 낚시로 잡은 자연산~', '회랑 물회, 전복죽 등을 포장으로 먹었는데 포장한 회들도 신선해서 맛있었어요!!\n그리고 전복죽 강추드립니다!🫠', '맛있어요', '여행하는 3일내내 가는 음식점마다 맛이없어 숙소에서 해먹곤 했었는데 우연히 발견한 식당이 제주도에서먹었던 인생 맛집이 되었습니다ㅠㅠㅠ밥을 한공기 다 먹지 못한 저도 한공기 넘게 먹을정도로 맛도있고 사장님도 너무너무 친절하셨습니다.다음에 제주도에 온다면 무조건 다시 갈집입니다!!!추천합니당ㅎㅎㅎ', '무조건 오세요', '', '배가 고프진 않았지만 간단한 저녁식사를 위해 강풍을 뚫고 전복죽과 성게 미역국을 시켜먹었어요\n간도 적당하고 재료의 풍미가 살아있어요. 작년에 주인이 바뀌었다는데 친절하시고 반찬도 맛있어요. 고즐멩이(옥돔 맛 나는 생선)와 톳처럼 생긴 “몸”이라는 반찬이 인상적이었어요', '리뷰 보고 갔는데 반찬이 깔끔하고 갈치조림도 정말 맛있었어요 ㅠㅠ 사장님 너무 친절하시고 갈치조림도 제가 제주에서 먹었던 것 중에 제일 맛있었습니다🫶 꼭 가보세요']"
x,x,x,x,x,x
x,x,x,x,x,x
바(BAR),"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160314_51%2F14579289583092ps4E_JPEG%2F176259575178899_0.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160314_43%2F1457928958378H6y18_JPEG%2F176259575178899_1.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160314_136%2F1457928958435iHDwt_JPEG%2F176259575178899_2.jpeg""']",3.82,27,55,"['', '즐길 준비가 돼서 가면 쵝오인곳. 술도 음식도 음악도 다 좋음.', '여기.. 재미있어요! 서울살이 지쳐서 제주로 도망칠때 나도 모르게 여기로 갑니다. 오늘 혼자 갔는데(혼자 술마시면 정말 할게 없잖아요...) 다른 테이블 손님들이 갑자기 공연하셔서 분위기에 휩쓸려 같이 봤어요. 물개박수 치면서, 너무 열심히 듣느라 사진을 못찍었는데;;; 그만큼 좋았어요:) 저는 술도 몰라서 진토닉만 마시는 그런 촌스러운 사람인데.. 음악을 사랑하는 나도 사장님과 알수는 없지만 재미있는 사람들 사이에서 어쩌다 멋에 퐁당! 사장님 츤데레예요. 씨니컬한 그 첫인상에 속으면 안됩니다. 한라산도 여기서 마시면 보드카마시는 느낌적 느낌. 함덕에 숨어있는 진주같은 펍. 나만 알고 싶지만 아가페 정신으로 리뷰를 남김:)', '술집 분위기에 반하고 사장님 멋에 반하고 노래에 반하고 감성에 취해서 나오는 멋진곳\n혼자 분위기내며 술마시기도 좋은곳이네요\n잘 취하고 갑니다', '사장님 소맥 짱맛있음요~~', '별로', '사장님이 츤데레st\n옥돔구이랑 나중에 또 나온 생선구이는 이름 모르지만 맛있어요', '제주 최애펍!! 인생 고등어 구이와 취향저격 음악을 만날 수 있어요~! 맛있는 안주와 엔틱한 분위기 최고❤️', '처음 들어갔을 때, 말걸기전까지 아무런 안내가 없어서 영업하시는거죠?하고 여쭈니 하죠 손님있잖아요 라고하셔서 나갈까하다가 그냥 앉았어요 음악이 좋아서 기분좋게 잘 마셨는데 안주가 부족해 추가주문하려했으나 마땅한게 없어서 후라이2개와 소세지한움큼을 따로 해주셨고 계산당시 추가안주는 값을 안받았다라고 하셨고 감사하다고하고 나갔습니다. 결제내역을 다시보니 먹은것보다 2만원이 더 결제되어 다시가서 여쭈니 사장님은 값안받았다 말한적이 없다했습니다. 안주값을 받았다고해도 옥돔구이가 2만원인데 후라이와 소세지를 2만원? 너무하다싶어 분명 들었고 이건 아니지않냐 말씀드리니 인정은 않고 현금2만원을 주시면서 나가달라고 하셨어요. 함덕사는 지인에게 얘기하니 서비스로 줬다하고 나중보면 결제되있고 뒷말 계속 나오는 가게라더군요;', '결제를 먹은 것 보다 더 하셨는데 사과도 안하시고 재결제 하시더라고요 영수증도 안주시고 그자리에서 출금 알람안왔으면 몰랐을뻔했네요', '사장님 진짜 최고 번창하세요!!\n분위기 최고', '', '사장님이...0', '', '', '', '', '', '', '']"
