foodCategory,images,rating,visitReviewCount,blogReviewCount,review
일식당,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200412_274%2F15866896521174ysuX_JPEG%2FhkKyaWhdc8NUegc5AwkRRgXf.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200401_228%2F1585746968691o9EeG_JPEG%2FKx2hpsEcoZcuGb5GyGXUUpKN.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200401_18%2F15857469795251hxvK_JPEG%2FC_QVqq-a4UHbtJmbfd06TMDw.jpg""']",4.68,117,62,"['맛있게 잘 먹었습니다 매장도 깔끔해서 기분 좋게 먹었네요😋', '늦게까지 영업해 좋아요\n너무 맛있어요\n친절하시구요', '좋아요', '""제주 한달살이""에 찾은 💎 같은 맛집!\n\n아이들과 식사겸 와이프랑 맥주할겸 해서 검색해서 갔는데 두번째만에 조금 대기해서 들어갔다.\n먹을데가 없어서 그렇다고 말씀하시는 사장님^^ㅋㅋ\n농담도~겸손도~실력도~\n\n옆테이블에 짬뽕탕이 어마어마하게 나가길래~\n아이들도 같이 먹게 안 맵게 되는지 물어보니. \n된다고해서 주문했는데, 먹는 중간에 사진을 찍어서 잘 안 나왔지만, 알차게 들어있는 해물과 감자탕에나 들어가는 숨어있는 돈등뼈들!!! 다 먹어갈때쯤 나오는 라면사리는 사장님의 센스~ 굿 👍\n\n문어 튀김도 궁금해서 주문했는데.\n🐙 한마리가 통으로 튀겨 나온다.\n쫄깃한 식감은 물론 바삭함까지~💥💥\n와이프랑 🍻가 술술 애들은 음료수가 술술~~\n\n위미항 숨은 맛집 주야진~ 쵝오💯\n🌟🌟🌟🌟🌟', '제주 여행 중에 한가로이\n맛집 발견~\n가성비 짱~!\n맛있어요.\n여유롭게 먹으며 한잔하니 넘 좋아요~^^', '맛집', '진짜 연어 기름져서 못 먹는 1인인데 이곳은 다릅니다. 너무 망나서 추가까지 하고 추가한 연어가 너무 이쁜 단풍접시에 나오고 감동!통문어튀김은 왜이리 야들야들 부드러워요! 정말 플레이팅까지 갬동이고 규동은 밥이 안보여요!너무 고기랑 야채도 많고 불맛과 특유에 간장?맛!최고 입니다. 마지막 짬뽕 이거 요물입니다. 나가사끼짬뽕이지만 감자탕뼈도 있고 싱싱한 살 꽉찬 꽃게랑 새우 가리비 그리고 문어! 싱싱한 야채까지 이곳은 매일 장보시나봐요? 야채거 다 신선하고 여기 김치랑단무지 드시면 왜 맛집인지 아십니다. 혼자서 하시지만 부엌도 청결 감동 또 감동!', '여행와서 지인이 소개해주셔서 포장해와서 먹었어요. 광어회가 이렇게 쫀득할 줄 몰랐어요. 복어회같은 광어회와 정말 야들야들한 문어 숙회 진짜 맛있었어요.', '1인가게 입니다\n맛있게 잘먹었어요', '', '홀이 너무 작아서 미리 예약하고 방문해야함\n짬뽕 칼칼하니 술안주 굿 👍 \n통문어 튀김이 너무너무 부드럽고 맛나요', '통문어튀김 짱~ 특별한 일식집 위미항 거닐고 맥주 한잔과 함께라면 더할 나위없이 좋겠죠', '', '여기 미쳤어요. 사장님 혼자서 요리하셔서 음식 나오는 데까지 시간은 좀 걸리지만 진짜 기다린 보람이 있는 맛이었습니다...양도 엄청 많고 연어=느끼 라는 생각을 깨부숴줬어요 그리고 우삼겹숙주볶음 무슨 대접에 나왔는데 맛이 미쳤어요 그냥 흡입했습니다 진짜진짜 다 너무 맛있어요ㅠㅠ', '회 다 먹었는데 광어>연어>문어순으로 먹을만했고 문어는 너무 질겨서 못 먹었어요.2명에서 분할결제로 10만원 나왔는데 이렇게 아깝긴 처음이네요..처음에 사장님이 짬뽕탕 신라면 맵기라고 했는데 아이도 먹을수 있을만큼 매운맛이 제로구요.그리고 짬뽕탕인데 면을 나중에 넣어주시더라구요.처음부터 넣어주는 게 좋을 것 같아요.빨간 국물인줄 알았는데 아니였어서 나가사키라는 명칭을 붙여주시는게 좋을 것 같아요.면이랑 국물이 따로놀고 아무맛도 안나서 순간 제가 미각을 상실한 줄 알았습니다.짬뽕 맵기가 개선됐으면 좋겠습니다.색도 빨갛게요.전체적으로 맛이 실망입니다,,', '와... 진짜 사장님 너무 친절하시고 음식 너무 맛있고 우연하게 찾은 곳인데 너무 맛지이이이이입🥳🎵', '맛있어요', '서귀포시 위미항에 있는 1인쉐프 이자카야.투박한듯 정성을 다하시는 모습 좋았어요.여행가서 늦은 밤 맛있게 먹고 왔습니다^^', '회 쫄깃쫄깃 너무 맛있어요. 포장도 깔끔하게 잘해주셔서 캠핑가서 맛있게 먹었습니다!! 문어튀김도 질기지 않고 부드럽고 바삭한게 아주 좋았어요.', '', '쏘쏘', '진짜 맛집이네용\n늦게까지하고', '난좋았는데...가격도 이정도면 저렴 사장님 친절 회도맛나고 굿', '음식이 맛이써요\n매장도 청결하고\n친절하시고\n무엇보다도 모든 음식이\n신선하고 기막히게 맛나요\n강추♡♡♡', '당골아닌 당골인데 진짜 여기오면 \n살찌고 술찌워요 😜😜💜💜', '사케동 추천할께요. 저 이거 좋아해서 여러군데서 많이 먹어요. 근데 여기 밥이 제일 맛있었어요:) 서울가기전에 한번 더 갈꺼예요. 사장님은 바쁘시지만 친절하세요:)', '다시 찾아온 제주도 숨은맛집^^\n지난 3월 우연히 들렀는데 \n기억에 남는 맛이라~\n이번 여행중 일부러 일정에 넣어 재방문 했네요ㅎㅎ\n우삼겹숙주볶음 도 맛있는데 배가 넘 불러서패~~~쓰!!! 다음은 대표메뉴인 짬뽕전골 먹으러 오겠습니다👍👍👍', '음식 맛있어요.\n하지만, 짬뽕은 포장 비추예요...ㅠ\n꼭 매장에서 드세요~', '짬뽕이 매콤하고 해물도 싱싱하고 재료들이 겉돌지 않아서 맛있게 잘 먹었어요 마지막에 면도 무료 추가 가능해서 마지막까지 완벽 ! 통문어튀김도 딱 겉바속촉의 정석입니다 !! 그리고 기름도 새 기름인지 튀김 빛깔도 노랗고 엄청 바삭했어요 사장님도 친절하시고 혼자 하시는데 음식도 딱히 오래 기다리지 않았습니다 ! 제주 여행 마지막 밤을 장식하기에 최고였어요 ☺️', '맛있어요~']"
x,x,x,x,x,x
"육류,고기요리",[],4.22,51,23,"['집밥먹고 왔네요', '잘 먹고 왔어요', '👍🏼', '조림도 맛있고, 밑반찬도 맛나요.', '돌솥밥정식 맛나요\n브레이크타임 있어요', '맛있어요!', '굿', '정말 집밥중 최고!!!\n친절함도 최고!!', '사장님인지 모르겠지만 참 불친절하심...\n9천원짜리 정식에 고기하나 없이 돈까스가 메인이고 다식은 육개장이 나오네요 중문에 거주하고 있지만 다신 안갈겁니다', '맛있어요~~ 양도 많아욤', '맛은 괜찮았는데..성인2 아이2 에겐 너무 양이 많았어요. 조림이 대, 중 사이즈밖에 없고 정식도 2인 이상 시켜야한다니... 뭐 어쩔 수 없이 과하게 시킬 수 밖에 ㅜㅜ', '근처 공사인부분들 단골집같아요\n자극적이고 좀 짠편인데 서비슨 좋어요', '아침식사 6시부터 가능해요. (일요일은 9시부터)\n아침에는 뷔페식이라 먹고싶은만큼 자유롭게 먹을수 있어 좋네요.', '편하게 한끼 하기 좋아요', '오픈시간이 오전6시라 \n아침식사하기 좋습니다\n돌솥정식 주문했는데 고등어 구이에\n된장찌게 나오고 돌솥밥 나옵니다.\n밥은 버터넣고 비벼 먹을수도 있는데\n김에 싸먹으니 좋았습니다.\n밑반찬도 대체적으로 맛있고\n친절하십니다.\n돌솥이 넘 강해서 누룽지 만들려고\n물 부어 놓음 넘침에 \n주의하셔야 합니다.\n아침식사 \n거하게 할수 있는 식당입니다.', '아침정식 든든하게 맛있었어요', '가족이 함께 갔어요', '정말 맛있어요 ㅋ', '깔끔하고 맛있어!\n남은 생선도 은박지에 싸주셨어요~^', '블로그리뷰보고갔어요..\n1인으로 고등어구이돌솥정식을 시켰읍니다\n워낙생선구이을좋아해서 한껏기대하고갔는데\n고등어 반토막나왔어요.급실망 분명 뭔가확왔다면 사진을찍었겠지만 사진찍고싶은마음이 안생겼다는건..1일1식 사먹는관계로 싹비우고는 나왔읍니다', '반찬이 엄마가 해주는 집반찬 처럼 너무 맛있네요~ 리필도 잘해주시고 너무 맛있게 잘먹었습니다', '어멍정식 7천원 기본이 구성이 좋아용', '반찬많고 맛있어요', '', '반찬도 맛있고~돌솥밥 버터에 비벼먹으면 완전 별미', '유명세에 비해 그닥... 그래도 비린내는 안나사 좋았어요.', '', '', '', '']"
다방,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191207_212%2F1575712257889GnwMh_JPEG%2Fz6r5N3fgkRA5Pg95yiPnei3P.jpg""']",4.22,51,23,"['', '', '', '', '', '', '', '', '', '']"
x,x,x,x,x,x
"카페,디저트","['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210501_84%2F1619877886225Py6f5_JPEG%2F96-9j02RGv8vK6LG8YRUqgrH.jpeg.jpg""']",5,32,11,"['마카롱하면 역시 서귀포에서는 현시점만한곳이 없네요 답례품으로 돌렸는데 주변에서 너무좋아하네요\U0001faf6\n금손사장님 또 들릴게요💙💙', '친절하고 맛있어요!', '종류도 많고 가성비넘치소 맛있는 디저트!', '좋아요', '마카롱 맛있어요', '맛있고 가격도 착해요', '가격도 착하고 선물용으로 좋습니다\n솔티카라멜 마카롱이 제일 맛있네요 추천합니다!', '맛있어요', '학생들은 모든 마카롱 2천원입니다 \n선물포장비도 안받으시네요\n맛도 좋습니다\n추천합니다~!!', '마카롱 너무 달지않아 조아요!! 부드럽게 맛있어요!!', '', '', '맛있어요', '맛있어요', '', '', '', '', '', '']"
한식,"['""https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180917_218%2F1537153183050VwPTe_JPEG%2FA5R9s9CI_jV_lJk14oNoSC5n.jpg""']",x,19,4,"['반찬이 맛있어요 파전이 특히 맛남', '굿', '신선하고 시원한 진국 대구탕 일품\n밑반찬도 역시 최고인 가정식 맛집', '점심식사시 대구탕(뚝배기) 1인용\n저녁에는 대구탕(술안주)로 최고\n가성비도 좋고\n진하고 시원한 맛', '사장님이 서귀포시 요리왕 출신인듯\n밑반찬만으로 공깃밥 뚝딱 완전가능\n점심엔 만둣국 멍게비빔밥 저녁엔 모듬전 막걸리\n여기 전메뉴 다 먹기가 제 올해 버킷리스트', '사장님 오래오래 요리해주세요 넘 맛있어요❤️\u200d🔥', '사장님 너무 친절하시고 \n메밀 배추전이 맛있어서 \n비오는 날마다 가는거 같아요😁 \n다른 메뉴도 다 맛있고 밑반찬도 맛있어요!!\n담엔 점심에도 가볼께요💛', '서귀포 혁신도시 점심식사 특별메뉴 개시한 곳 \n(국토교통인재개발원 골목)\n\n○수제손만두국 10,000원\n○떡만두국\n○떡국 \n○육개장\n\n한주간 20%할인 혜택', '', '']"
x,x,x,x,x,x
"순대,순댓국",[],4.53,80,5,"['맛있습니다 :)', '친절해요', '친절해요', '친절해요', '친절해요', '가끔가는데 순대가 신선하고\n부속친구들도 맛나요', '', '친절해요', '주차도 불편하고\n딱히 맛있는지 모르겠는 ㅠㅠ', '정말 제대로된 국수를 맛본느낌!\n어떤 메뉴를 골라도 다 맛있어요.\n아침 9시에 갔는데도 오픈부터 사람이 많아요.\n너무 맛있어서 사진찍는 것도 앚었어요.\n다 먹은 사진 올려요.ㅎㅎ\n여행중 아침 식사로도 좋아요.\n정말 추천합니다.\n무조건 강추 합니다.^^', '친절하고 가격도 저렴해ㅛ', '모슬포시장안에 위치한 분식집.\n떡볶이랑 순대 맛있어요', '좋아요', '좋아요', '좋아요', '좋아요', '김밥이 2처넌', '가격이 저렴해요.', '친절해요', '좋아요', '', '', '', '', '', '', '', '', '', '']"
돼지고기구이,[],4.35,155,93,"['바다 뷰가 너무 좋은 로컬 맛집 입니다. 흑돼지 너무 맛있게 먹었습니다. 바다 뷰가 정말 예술입니다. 날씨 좋은 날 꼭 한번 다시 오고싶어요. 고기도 정말 좋고 맛있어요. 100그람에 10900원 혜자 가격입니다. 강력 추천 합니다. 특히 김치찌개 꼭 드셔 보세요', '멋찐 뷰를 가진 고기집입니다 ㅎㅎ 맛 또한 훌륭합니다^^ 고기맛은 자부한다는 사장님 말씀처럼 고기 싱싱하고 진짜 맛있네요 ㅎ 주문하면 정육식당처럼 g 수 당 가격으로 결제합니다. \n멸젓과 밑반찬, 쌈장까지 직접 다 만드신다고 하시니 고기랑 잘 어울립니다. 다시 찾아 갈 맛입니다 ^^', '근처 펜션사장님께서 추천 해 주셔서 가봤답니다.\n일단 목살3인을 주문했는데 가격표 붙은 고기를\n보여주시고 스테이크처럼 두꺼운 고기를 불판에\n올리고 소금 촥촥~~ 일단 소금만 찍어서 먹어 보라고\n하십니다. 헐. . 소금과 육즙이 만나니 입안에 수분가득‼️아. . 오늘 고기 좀 먹겠구나?라는 먹신이 오십니다ㅎ 두번째는 갈매기살을 주문했어요.뭐지? 얘도 맛있네? 뭔가 못 쓰겄는대요?경상도에서 태어나셔서 전북\n에서7년 사시고 제주에 정착하신지 14년째시래요.왜?\n고기맛이 맛있는건대요?여쭤보니 자주 뒤집어줘서 그렇대요.생마늘 굽는데 육즙시즈닝을 보여주심은? 완전\n맛있어요.한번도 못 갈수는 있지만 한번만 가기도 힘든집이였네요.매년 일출을 보기위해 가게앞에서사진찍으시는 분들 많으시대요👍 넘 맛있게 잘 먹었습니다~~', '리뷰 잘 안남기는데 너무 맛있고 좋은 기억이라 남기러와써요!! \n일단 고기 진짜 쫄깃하고 미쳤어요 \n멸치액젓 하나도 안비리고 미쳤어요 \n김치, 냉면 진짜 미쳤어요 \n\n사장님이 어머니처럼 대해주셔서 여행길에 엄마가 보고싶어졌네요 ㅠㅠ 암튼 짱입니다', '고기는 맛있어요\n근데 김치 너무 맛없고 밑반찬이 별로에요', '^^', '제주에 올때마다 꼭 들르는 맛집', '제주 올때마다 꼭 가고 싶은 곳\n한 번 맛 보면 또 가고 싶은 곳', '보이는것과 ㅈ', '진짜 맛있게 먹었어요', '고기 맛있어요! \n좀 비싸긴 하네요^^', '맛있어요', '다른건 모르겠고 고기가 숯불향을 머금어서 대박맛있네요', '목살도 진짜부드럽고 직접담그시는 김치가진짜 맛있어요', '흑돼지 맛있어요', '일년전에 맛있게 먹었어서 이번에 부모님 모시고 갔어요\n서빙해주시는 분 너무 불친절해서 기분만 상했어요. 저희 테이블뿐만 아니라 옆 테이블 분들도 느끼셨어요\n맛있지만 여행와서 기분 상하고 싶으시면 방문하시길...', '긋', '혼밥의 끝판왕이 고기집이라 누가 그랬나요?\n혼자 제주 여행때마다 항상 찾는 집입니다. 단점은 혼자 여행에선 운전 때문에 소주 한잔 곁들이지 못했다는거..\n퉁명스러운듯 하면서도 뭔가 정감 있으신 서비스도 좋아지려 합니다^-^', '여행기분 잡치고싶으면 이 집 가세요!음식이야 널린게 흑돼지집인데~의자세팅도 안해놓고 오는 사람 먼저 받을꺼면 예약왜받아요?세팅해놓은 상추접시 손댔다고 혼내는집,앞접시땡기라고 저희엄마한텐 신경질내셨죠?겨우 참는데 고기를 안뒤집냐며,고기 첨먹어보냐고,내 말이 안들리냐고 노려보는건 싸우자는거죠?시종일관 짜증만내던 일하는할머니땜에 멱살잡을거,부모님모시고 간거라 참았어요.끝까지 사과는커녕 그분 당당하던데요?저희가 공짜로 음식먹으러 왔어요?친절은 바라지도 않는데요,손님한테 기분풀꺼면 입이라도 다물고 일하세요.숙소가까워서 갔구요,여행마지막밤이었는데 완벽했던 여행이 이 식당때문에 망쳤어요.여기 정육식당처럼 운영되는 곳이예요~안구워주니까 본인들이 열나게 연기마시면서 고기구울분들은 가세요~ 흑돼지맛집이 많은데 굳이 여길?', '오겹살 대박!!! 시크하시지만… 찐맛집!!!', '숯불향이 좋아요', 'ㅎ', '도민 추천으로 방문했는데 여기 짱맛!!!!\n고기 깔끔하게 맛있고\n특시 된장찌개가 진짜 존맛 \n두명이서 1인 1찌개 했어요 진짜 맛있음 최고', '고기는 역시 숯불에 구워야 합니다. 숯불향입어서 정말 맛있어요.', '이렇게 맛있는 흑돼지는 처음 먹어봤어요! 모든 부위 잡내도 하나도 안나고 돼지인데 한우보다 진하네요. 원탑입니다. 흑돼지도 직접 키우신다고 하네요. 되게 신선하고 맛있습니다. 입맛 까다로운 엄마도 인정한 맛집입니다. 바다 옆이라 뷰도 좋고 매장이 엄청 청결해요! 또 와야겠어요. 번창하세요~♡♡', '바닷가에 있지만 뷰가 보이거나 하지는 않아요. 고기 평범하고, 밑반찬은 괜찮았어요. 가격은 왠만한 소고기집이네요. 인생 삼겹살 정도는 아니에요. 된장찌게 있는 건 좋아요. 재방문 의사는 없어요.', '섭지코지근처 해안도로 보다가 찾은 맛집 주문과 동시에 주방에서 고기잘라주심.\n옆에 소라네집 이라고 있는데 다음날 전복죽과 새우문어라면 먹었는데 좋았음', '인생 흑돼지 집입니다. 너무 맛있어요! 숯불향도 너무 좋고 사장님도 친절하십니다~~', '가격올랐어요\n친절하진 않아요 화나신것 같았어요\n집기류나 시설도오래되서 좀그래요\n제주라서 그런지 양적은데 고기맛과 파절이는 싱싱하고 맛 있어요\n찌개는 ..... 고기만드세요\n\n불친절한곳 허름한곳 안가시는분은 ... 비추합니다', '제주흑돼지 최고맛집! 사장님 감사해요^^']"
x,x,x,x,x,x
