foodCategory,images,rating,visitReviewCount,blogReviewCount,review
"칼국수,만두",[],4.43,16,30,"['', '네이버에 현지인 추천이래서 가봤는데..너무 실망이고 돈 아까워요\n육회는 질겨서 씹히질 않고 고기도 미국산 저렴한소고기 수준이에요\n가게도 불청결하고요', '제주 최고말고기 맛보러가세요', '말집치고저렴해요', '맛있어요👍말국도 주시는데 맛이\n좋네요 그래도 서비스가 좋으면 더 좋았을텐데 조금 아쉬웠에요', 'Good 👍', '', '굿', '처음 말고기접해보는거라 걱정되는마음에 여기저기검색후 들렸는데 너무 맛있었어요. 다른곳은 밑반찬도많고 무한리필가격으로 상업적으로만 판매하던데 여긴 일반 소,중,대 내가 원하는것만 딱 먹고싶기에 좋아요. 원래 말고기가 맛있는건지 여기가 싱싱했던건지 말고기입문 성공적! 맛은 한우랑 똑같아요. 사장님 혼자서 하시는데 제주도 방언 쓰셔서 잘 못알아 듣겠는데 츤데레 같으세요. 싱싱하고 가성비좋게 양많이 먹어보고싶다면 추천!! 매장내부는 청결하진않아요..ㅎㅎ', '좋아요']"
x,x,x,x,x,x
x,x,x,x,x,x
베이커리,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220725_227%2F1658735286993LNJjL_JPEG%2FuEH0h9THTnqvuZTFF2HLIFJP.jpeg.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220725_112%2F1658735288166NJVj3_JPEG%2FB3F560A0-0373-4635-8AE2-20EEB9839712.jpeg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220725_68%2F1658735288828d0Due_JPEG%2FKakaoTalk_20210408_1219218500.jpg""']",4.57,1632,190,"['감귤차랑 청귤차가 맛있어요!\n우도 드라이브 하다가 들려서 대화하기에도 좋은 거 같아요! 귀여운 고양이들도 많아요😻😻', '고양이들이 있어셔 아이들이랑 여유있게 시간보내기 좋았어요.', '고양이가 너무 예뻐요.. 커피도 맛있고 분위기 맛집입니다 ㅜㅜ', '사장님께서 너무 친절하시고 멋있으세요 우도에 처음왔는데 너무 좋은 기억 만들고 가네요 음료도 제주에서 먹은 것 중에 가장 맛있었어요:) 앞으로도 행복하세요 사장님🥰❤️', '너무 귀엽고 디저트 너무 맛있우요!!!!!!! 우도오면 나중에 또 올거예요\n고양이들도 너무 순하고 귀엽고 너무 힐링됐어요ㅠ💗', ""남편이 검색하던차 고양이가 있는 카페여서 방문했어요.아이들이 동물을 좋아해서 즐거워하며 방문했어요' 와플아이스크림과 땅콩아이스크림 한라봉에이드시켰는데 ㅎㅎ 비쥬얼이 정말이쁘네요 고양이들도 순하고 ㅎ 풍경도좋아요"", '우도 여행 중 들렸습니다! 잔잔한 분위기와 귀여운 고양이, 밝으신 사장님 덕분에 제대로 힐링하고갑니다☺️', '고양이가 너무 귀엽고 아이스크림 와플도 맛있습니다 ㅎㅎㅎ', '고양이를 좋아하신다면 무조건 방문하세요 !! 저는 앞으로 이 카페 때문에 제주 오면 우도를 오고 싶을 정도입니다 ㅎㅎㅎ 게다가 음료도 맛있어용!', '귀여운 고양이들이 반겨주는 따뜻한 카페!\n개냥이 친구들 덕분에 골골송도 많이 듣고가요 ㅎㅎㅎ\n메뉴도 많아서 이것저것 다 먹고싶은 카페에요😊🐈\u200d⬛', '이 카페에 온 오늘이 제주도 와서 가장 행복한 순간이었던 것 같아요! 친절한 사장님이 내어 주시는 맛있는 디저트와 음료, 아지트처럼 예쁘고 아늑한 인테리어, 귀여운 고양이와 감성적인 노래가 있는 곳입니다. 잠시 쉬고 싶어 시끄러운 서울을 떠나 제주에 왔는데, 마음 깊숙한 곳까지 위로받고 가는 기분이 들었어요. 제주도 섬에 와서 또 배를 타고 와야 하는 이 곳 우도에서, 정말 행복하고 따뜻한 기억을 얻어갑니다. 일행들과 여기서 살고 싶다는 말을 몇번이나 했는지 몰라요. 카페 이름이 유유자적인 이유가 있었네요 ㅎㅎ 이런 카페 운영해주셔서 감사합니다 사장님 :)', '고양이가 너무 귀여워요ㅎㅎㅎ\n음료랑 아이스크림 맛있어요ㅎ.ㅎ', '행복한곳이에요….', '고양이들도 너무 귀엽고 사장님도 친절하십니다\n(*^ω^*)', '색다른 맛의 땅콩아이스크림 너무 맛있었어요!!\n그리구 운이 좋게 고양이 산책해줄 기회가 있어서 잠시 같이 나갔다오기도 했어요!!\n산책냥이라니!! 이거 귀하죠~\n성격좋은 고양이들이 8마리나 있어서 너무 행복하게 지낼수있었어요🥰🥰❤️\n정말 강추 합니다잉😄', '', '와플 그리고 밀크티 짱 맛나요😘', '귀여운 고영희들과 맛있는 음료를 즐기시고 싶다면 꼬옥 유유자적으로 오세요!! 사장님께서 정성스럽게 음료 만들어주시는데 진짜 너무 맛있어요ㅜㅜ 특히 감귤아이스크림 라떼 추천합니다🍊', '부모님과 우도여행 중에 .냥이가 시선을 사로잡아 방문하게 됐네요. 정성가득한 커피와 음료, 특히 땅콩 아이스크림이 너무 맛있어요👍😍접대냥이들 덕분에 즐거웠습니다^^', '고양이들이 많고 온순해용 너무 귀여워용 ㅠㅠ 땅콩도 다른곳이랑 다르게 3가지 맛이어서 땅콩 먹는 재미가 있었어용! !!! 옆에 해수욕장이 바로 있어서 좋아요! 사장님도 너무 친절하시구 음료도 너무 안달아서 좋았습니당💕❤️🥹👍🏻👍🏻👍🏻🥹', '메뉴도 진짜 다양하고 맛있는데 무엇보다 고양이들이 정말 많고 귀여워요 ㅠㅠ 치타야 이모가 간식주께', '뷰좋은곳에 선물가게와같이있는카페\n예쁘고다양한성격의고양이가있어 여유로운시간보내기좋아요', '정말 귀여운 카페...!!! 땅콩 아이스크림 와플 진짜 달고 부드럽고 맛있어요. 삽모양 스푼도 귀엽고^^ 다른곳과 다르게 땅콩을 종류별로 뿌려주셔서 좋았어요. 고양이가 많아요. 귀여워요... 소파에 누웠는데 고양이가 위에서 애교 부리네요. 좋은 시간 보냈어요', '메뉴가 특별해요! 카페 내부도 감성있어요\n사장님이 친절하시고 좋아요!!', '고양이가 있는 카페네요 ㅋ 고양이들이 참 순해요 아이들이 참 좋아합니다~ 사장님께서 친절하시고 땅콩와플도 맛있네요 ㅎㅎ', '애옹쓰가 너무 귀엽구...커피두 넘 예뿌구...사장님두 넘 친절하시구.... 힐링이애옹...🐈', '카페가 너무 좋았어요 고양이도 너무 귀엽고 음식도 맛있어요 사장님도 친절하셔서 좋았어요 우도올 때 또 오고싶어요', '돌아다니는고양이들도 너무귀엽구 땅콩아이스크림와플도 맛있어요 ㅎㅎ 인테리어도 넘 아늑하고 예뻐요🥰🥰', '고양이들 너무너무 예쁘고, 음료도 맛있어요 !!\n우도 오실 때 꼭 추천합니당', '여기가 천국이네요..\n옆에 소품샵도 같이하셔서 귀도리까지 득템하고\n커피도 넘 귀엽고 맛있네용... 하 고양이를 너무\n좋아해서 찾아왔는데 너무 행복하네요 그냥\n죽어도 여한없어요 있는 고양이 다 개냥이입니다\n지금도 고양이사이에서 커피마시는데 5박6일내내 여기 있고싶네요 하...']"
요리주점,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201216_132%2F16081138938947EbOe_JPEG%2F0lWAXu-qORrl-cTsTaYw-M9e.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201216_204%2F1608113912571vTrO5_JPEG%2FBQd59hUstTW4Zo5AlcGXEcwQ.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201216_151%2F1608113912562UCMy6_JPEG%2F51oMVnw67JnZgfHH-54sOArb.jpg""']",4.85,62,24,"['아쉽게도 할인 조건이 까다로워요. 4명이 에이어 찾아갈 때 할인혜택 보고 갔는데, 일행와서 5인이 되어서 할인적용 못받았어요. 찾아간 이유가 무색해져서 엔팡하기 민망하네요.', '추천받아갔는데 조용하고 좋아요\n맛있게 잘먹고왔어요^^', '에이어 너무 좋아요!! 간판부터 느낌있어요~~\n위치도 찾기 어렵지 않은 곳이고 무엇보다,,,,,,,,\n사장님 요리사이셨나봐요ㅎㅎㅎㅎ음식들 다 너무 맛있어요>_< 매장도 깨끗하고 인테리어부터 소품들도 감성 제대로 때리시네요!!! 하이볼에 레몬셀프착즙이라니,,, 착즙하고 싶어서라도 또 방문할거에요ㅋㅋㅋ 단골예약입니다😚', '넘나 맛있어요🫶🏻 단골 할 거예요!!🙊', '너무 맛있고 사장님 너무 친절하고 술도 맛있고 닭 목살은 꼭 드세요!!', '다양한 안주와 술들도 판매하고 있어요.\n분위기도 좋아서 자주 방문하는 곳이에요!!', '음식도 맛있고 사장님도 친절해용 회장실도 깨끗하고 분위기도좋아서 자주올거같아요 🫶🏻', ':)', '여기 일단 떡볶이 존맛. 오뎅탕 존맛. 인데 \n오늘 첫 도전한 청어알 주문 했는데 와. \n개맛있어요...... ㅡㅡ뭐지..? \n사장님 주방공장 멈추지마세요..............', '갠적으로 떡볶이 엄청 좋아하는데 여기저기 프랜차이즈 떡볶이들보다 맛있는거 같아요! 맵기도 적당하고 일단 다른 안주들도 너무 굿인거 같아요 ㅎㅎ 사장님도 친절하시고 되게 술안주 하나에 정성이 많이 담겼구나 라는게 느껴집니다!!재방문 할게요 꼭! ㅎㅎ 사장님 화이팅!', '분위기 완전 잔잔해서 좋고 기본안주로 나오는게귀엽고 맛있어요 에그인헬 살짝만 매콤하게 부탁드렸더니 대존맛이여서 싹싹비웠어요 심술이라는 술 시켜먹었는데 달달해서 술알못도 추천', '너무 맛있게 잘먹었습니당 🫶🏻', '너무 맛있고 사장님이 너무 친철합니다', '집 근처라 자주 와요 ㅎㅎ 맥주 한잔하기 너무 좋아요 ! 사장님이 진짜 친절해요 ㅎㅎ', '구운닭 진짜 존맛이에요...\n분위기도 좋고 기본안주로 음료수가 있어서 가성비 갑', '🤣', '음식도 맛있고 분위기도 좋았어요. 사장님도 친절하세요!', '제주도민인데 근처에 이런 곳이 있는 줄 몰랐어요ㅠㅠ일찍 알았다면 더 좋았지만 지금도 단골예정💗새우왕탕 존맛탱구리 헤헷👍🏽', '너무 맛있어요 ㅠㅠ 떡볶이 맵기 조절도 가능하고 떡을 별로 안좋아해서 좀 빼달라고 하니 어묵을 더 넣어주셨어요 ! 곱창도 많았구 튀김도 맛있었습니다 ~', '분위기도 좋고 음식도 너무 맛있어요 !! \n떡볶이에 같이 나오는 튀김도 수제라서 그런가 너무 맛있어요 !! 술도 다양해서 취향껏 즐길 수 있어서 좋아요 !!', '안주는 다 맛 보장이구요, 분위기 좋고 깔끔해서 만족했습니다!! 다양한 술이 있어서 한곳에서 1,2,3차까지 오래 있는거 좋아하시는 분들께 추천합니다!!', '태교여행으로 온 제주이지만 제 고집으로 에이어에 갔습니다. 하지만 나올때는 아내가 더 좋아한 곳이에요. 술집이지만 음식하나하나 너무 훌륭해서 정말 즐겁게 먹고 왔습니다. 제주에 오신다면 꼭 들려보셔도 좋을 것 같아요. 저는 다음에 또 오겠습니다.', '', '분위기도 좋고 소곱창떡볶이 존낭 맛있었어요ㅠㅜ 음식사진은 없고 정신없이 먹고 난 후 사진만 있어요,,, ㅎㅎ', '', '맛있어요 무슨 말이 필요합니까 !? \n-끝- 단골 이여서 할말없네요 ㅎㅎ ᕕ( ᐛ )ᕗ', '너무 좋은 술집을 알게 되서 좋아요 !! 사장님 너무 친절하심 ㅎㅎ 자주 올게요 ^^', '', '너무 쥬아요 🐰사장님 친절해요 !!!!!', '너미너미너미 맛잇었어요 재방문 의사 백프로입니다']"
"전통,민속주점",[],x,12,2,"['친절하고 안주 맛있고 좋아요', '좋아요', '', '맛있어요', '조아요', '좋아요', '', '', '', '']"
x,x,x,x,x,x
한식,"['""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211214_85%2F1639492552147f7q5T_JPEG%2F1639492492748.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211214_253%2F1639492585817FbBlz_JPEG%2F1639492565284.jpg""', '""https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200730_281%2F1596090799729jbUk5_JPEG%2FW0xLgWoSTxKMqIOeLgknCNX1.jpg""']",4.48,465,173,"['정식이 가격대비 정말푸짐해요\n고등어구이가 최고에요!!', '최고최고\n두말하면 잔소리에요\n무조건 드셔보세요', '매번 맛있게 먹다 갑니다 !!\n정식고 맛있지만 제육이 정말 너무 맛있어요 🥹🫶🏻', '함덕에서 아침 먹기 좋아요!!\n반찬들도 하나같이 맛있고 고등어가 진짜 크고 실하네요ㅎㅎ \n된장찌개도 주시는데 든든하게 한끼 하고 서울 돌아갑니다... 다음에 또 올께요.', '아이와 여행 중 집밥이 생각나면 여기 코리아식당으로 오세요 ~ 음식 맛있고 사장님 친절하시고 두번 세번 오고 싶은 식당 입니다', '양이 많고 맛이 있어요~', '맛있지도 맛없지도.. 그냥 쏘 쏘.. 반찬도 별거없고..', '함덕 갈치조림 찐맛집이네요~~ 👍👍👍\n제주산 은갈치 인데다 두툼해서 살도 많았고요 갈치 양념에 감자랑 무가 달큰해서 밥에 비벼서 먹었는데 밥한그릇 뚝딱이었네요ㅎ 밑반찬도 하나하나 맛있어서 집밥 먹는 느낌~~😍 아주 만족스런 갈치조림집을 발견했네요', '일주일에 한번씩와서 정식먹고 가는데예여 너무 맛있어요! 사장님도 친절하셔서 또 오고 싶은데입니다! 여기는 정식도 맛있지만 갈치조림이 특히 맛임ㅅ어요 역시 사장님 짱이예요👍👍👍', '혼자 고등어구이 먹으러 왔는데 친절하게 잘 대해주시네요 가격도 괜찮고 밑반찬 고등어구이 진짜 맛있네요 잘 먹고 갑니다!! 코리아식당 함덕해수욕장 맛집 추천드려요~! ㅎㅎ 😀', '넘 맛있어요:) 잘먹고갑니다~~~', '매번 제주도에 오면 들리는 갈치조림 맛집이예요. ^^', '지역 맛집입니다', '찌개 정식을 시켜 먹었는데 가성비가 너무너무 좋아요!!! 삼만원에 고등어구이, 찌개, 제육, 계란후라이라니! 게다가 맛있습니다!!!\n\n제주도에서 먹은 음식 중에서도 정말 맛있게 잘 먹었어요! 맛있고 푸짐해서 추천드립니다🥰', '함덕 해수욕장 제주 은갈치 조림 맛집이라고 해서 방문했는데 진짜 너무 맛있어요 사장님도 친절하시고 아침 일찍부터 여는 식당이라 아침으로 좋아요ㅎㅎ 오드랑 근처에 있어서 오드랑 베이커리 갔다가 걸어서 올 수 있는 거리고 함덕 해수욕장 공영 주차장에 주차하고 오면 돼요!!', '함덕에서 이 가격으로 백반을 먹게될 줄 몰랐어요:-)\n반찬이 많이 남아서 아까웠습니다..\n잘먹는 분들 가시면 딱입니다. 음식도 맛있고 사장님 두 분도 친절하세요!', '갈치조림 맛집입니다. 갈치가 통통하고 양념이 맛있어요. 순두부찌개 정식도 함께 주문했는데 역시 맛있네요. 반찬들은 간이 조금 센 느낌이었지만 다음에 제주도 놀러 오면 또 방문하고 싶어요.', '너무너무 마싯러요ㅠㅠ 사장님두 친절 하시구 배불리 잘 먹고 갑니다!', '첫째날에 와서 먹고 입에서 녹는 은갈치가 생각나서 둘쨋날에도 방문했어요 은갈치 조림이 정말 맛있습니다. 저녁시간대에 왔는데 외지인보다 제주도민 분들께서 더 많으시더라고요. 로컬 맛집인거 같아요!!', '정말 갈치가 입에서 살살 녹아서 놀랐어요 음식 빨리 나오고 안에 화장실도 있어서 편했습니다. 사장님 친절 하시고 무엇보다 반찬이 정갈하고 모두 맛있어요 갈치조림 추천합니다!!', '너무너무 맛있고 사장님도 친절하세여... 번창하시라요~~♡', '아침에 밥먹기좋은곳 검색!!^^ 아이들좋아하는 고등어구이먹으러 고고 \n고등어구이 나오자마자 젓가락콕콕ㅋㅋ\n맛있어요^^', '엄마가 해준 음식처럼 맛있습니다! 여행중에 제일 개운하고 맛있게 먹었습니다!!', '엄마밥상의 맛이에요!!! 정말정말 맛있어요 ㅠㅠ \n현지맛집이라고 해서 가봤는데 찐이네요\n까다로운 입맛도 사로잡은 맛집 입니다!! \n국물있는 갈치조림집 찾으신다면 강추합니다!', '고등어1도안비리고 맛있어요?진짜질구워용\n된찌도 두부가득ㅇㅣ라서 좋아용', '', '맛있어요 제주도민 맛집 추천👍🏻', '나만 알고싶은 함덕의 찐 맛집 입니다\n관광객들의 로망 왕갈치는 아니지만\n찐 도민들은 이런 사이즈 은갈치 조림 먹지요.\n칼칼하고 너무 맛있어요 \n밥 한공기는 아쉬우니 한공기 더 드세요^^\n요리하는 여 사장님은 친절하시고\n응대 서빙 해주시는 남사장님은 시크하십니다\n그래도 부부가 같이 일하시는 모습 참 보기 좋았어요💕 다음에 또 재방문 하겠습니다!', '함덕해수욕장 부근 밥집. 갈치조림 갈치가 너무 신선한데 우리집 입맛에는 단맛이 강해서 아쉽. 전복뚝베기는 너므너무 시원하고 깔끔한 맛. 밑반찬도 맛있어여', '사진을 안찍은게 아쉽네요 ㅜ 제주도에서 먹은것중에 여기가 제일 맛있었어요 ㅎ 도착한날 먹으려고 찜해뒀다가 가는날먹었는데 진작 먹을껄..두번먹지못해 아쉬운집입니다 ㅠ 다른분들 말씀처럼 메인부터 반찬까지 다 맛있었어요 ^^ 제주도와서 밥을 잘 안먹었던 우리아이들도 된장찌개 칭찬하며 먹었네요 갈치조림은 주문즉시 뚝딱 해주시는데..ㅜ 그냥 맛있다는말밖에는.. 사장님이 무뚝뚝하신 스타일인데 그 무뚝뚝함에서 챙겨주시는 섬세함이 더 좋았네요 ㅋ 불친절아니니 오해마세요 ㅋ']"
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
